,SEQN,ACD011A,ACD011B,ACD011C,ACD040,ACD110
2654,65997.0,1.0,,,,
2655,65998.0,1.0,,,,
2656,65999.0,,,,2.0,
2657,66000.0,,,,2.0,
2658,66001.0,1.0,,,,
2659,66003.0,1.0,,,,
2660,66005.0,,,,4.0,
2661,66006.0,1.0,,,,
2662,66008.0,1.0,,,,
2663,66010.0,1.0,,,,
2664,66011.0,1.0,,,,
2665,66013.0,,,,4.0,
2666,66015.0,,,,,1.0
2667,66019.0,1.0,,,,
2668,66021.0,1.0,,,,
2669,66022.0,1.0,,,,
2670,66026.0,1.0,,,,
2671,66027.0,,,,3.0,
2672,66028.0,1.0,,,,
2673,66029.0,1.0,,,,
2674,66030.0,,,,4.0,
2675,66031.0,,,,,5.0
2676,66032.0,,,,3.0,
2677,66033.0,1.0,,,,
2678,66034.0,1.0,,,,
2679,66036.0,1.0,,,,
2680,66037.0,1.0,,,,
2681,66040.0,,,,5.0,
2682,66041.0,,,,4.0,
2683,66042.0,,,,4.0,
2684,66043.0,1.0,,,,
2685,66044.0,,,,,5.0
2686,66045.0,1.0,,,,
2687,66049.0,,,,1.0,
2688,66050.0,1.0,,,,
2689,66051.0,1.0,,,,
2690,66052.0,1.0,,,,
2691,66053.0,1.0,,,,
2692,66054.0,1.0,,,,
2693,66056.0,1.0,,,,
2694,66057.0,1.0,,,,
2695,66058.0,1.0,,,,
2696,66059.0,,,,5.0,
2697,66061.0,1.0,,,,
2698,66066.0,1.0,,,,
2699,66068.0,,,,,1.0
2700,66069.0,,,,1.0,
2701,66070.0,1.0,,,,
2702,66071.0,1.0,,,,
2703,66072.0,1.0,,,,
2704,66073.0,,,,1.0,
2705,66074.0,1.0,,,,
2706,66075.0,,,,,1.0
2707,66076.0,,,,1.0,
2708,66077.0,1.0,,,,
2709,66079.0,1.0,,,,
2710,66083.0,1.0,,,,
2711,66084.0,1.0,,,,
2712,66086.0,,,,1.0,
2713,66087.0,,,,4.0,
2714,66089.0,1.0,,,,
2715,66090.0,,,,4.0,
2716,66091.0,1.0,,,,
2717,66092.0,,,,,5.0
2718,66093.0,1.0,,,,
2719,66094.0,,,,,1.0
2720,66095.0,1.0,,,,
2721,66096.0,,,,5.0,
2722,66098.0,1.0,,,,
2723,66099.0,,,,,2.0
2724,66100.0,1.0,,,,
2725,66101.0,1.0,,,,
2726,66103.0,1.0,,,,
2727,66104.0,1.0,,,,
2728,66107.0,1.0,,,,
2729,66108.0,,,,,1.0
2730,66109.0,1.0,,,,
2731,66110.0,1.0,,,,
2732,66111.0,1.0,,,,
2733,66112.0,,,9.0,,
2734,66113.0,1.0,,,,
2735,66114.0,1.0,,,,
2736,66115.0,1.0,,,,
2737,66116.0,1.0,,,,
2738,66117.0,1.0,,,,
2739,66119.0,1.0,,,,
2740,66121.0,1.0,,,,
2741,66123.0,1.0,,,,
2742,66124.0,,,,1.0,
2743,66125.0,,,,4.0,
2744,66126.0,1.0,,,,
2745,66127.0,1.0,,,,
2746,66129.0,1.0,,,,
2747,66131.0,1.0,,,,
2748,66132.0,1.0,,,,
2749,66133.0,,,,3.0,
2750,66135.0,1.0,,,,
2751,66136.0,1.0,,,,
2752,66137.0,,,,,3.0
2753,66138.0,,,,,1.0
2754,66139.0,1.0,,,,
2755,66140.0,1.0,,,,
2756,66141.0,1.0,,,,
2757,66142.0,1.0,,,,
2758,66147.0,,,,,1.0
2759,66149.0,1.0,,,,
2760,66150.0,1.0,,,,
2761,66151.0,,,9.0,,
2762,66152.0,1.0,,,,
2763,66153.0,1.0,,,,
2764,66154.0,1.0,,,,
2765,66155.0,1.0,,,,
2766,66156.0,1.0,,,,
2767,66157.0,1.0,,,,
2768,66160.0,1.0,,,,
2769,66161.0,1.0,,,,
2770,66162.0,,,,1.0,
2771,66163.0,,,,3.0,
2772,66165.0,1.0,,,,
2773,66167.0,,,,,5.0
2774,66169.0,1.0,,,,
2775,66172.0,1.0,,,,
2776,66173.0,,,,5.0,
2777,66175.0,1.0,,,,
2778,66177.0,1.0,,,,
2779,66178.0,1.0,,,,
2780,66179.0,,,,,5.0
2781,66180.0,,,,,1.0
2782,66183.0,1.0,,,,
2783,66184.0,1.0,,,,
2784,66186.0,,,,1.0,
2785,66187.0,1.0,,,,
2786,66189.0,,,,4.0,
2787,66191.0,1.0,,,,
2788,66192.0,1.0,,,,
2789,66193.0,,,9.0,,
2790,66194.0,1.0,,,,
2791,66196.0,1.0,,,,
2792,66197.0,,,,1.0,
2793,66198.0,,,,,5.0
2794,66199.0,,,,1.0,
2795,66201.0,1.0,,,,
2796,66202.0,,,,,1.0
2797,66203.0,1.0,,,,
2798,66204.0,1.0,,,,
2799,66205.0,1.0,,,,
2800,66206.0,,,9.0,,
2801,66207.0,1.0,,,,
2802,66208.0,1.0,,,,
2803,66209.0,1.0,,,,
2804,66210.0,1.0,,,,
2805,66213.0,1.0,,,,
2806,66214.0,1.0,,,,
2807,66215.0,1.0,,,,
2808,66217.0,,,,1.0,
2809,66218.0,1.0,,,,
2810,66219.0,1.0,,,,
2811,66220.0,1.0,,,,
2812,66221.0,,,,,1.0
2813,66222.0,1.0,,,,
2814,66224.0,1.0,,,,
2815,66227.0,,,,,1.0
2816,66228.0,1.0,,,,
2817,66229.0,1.0,,,,
2818,66230.0,,,,1.0,
2819,66232.0,1.0,,,,
2820,66233.0,,,,,5.0
2821,66234.0,1.0,,,,
2822,66235.0,,,,,4.0
2823,66237.0,,,,1.0,
2824,66238.0,1.0,,,,
2825,66239.0,,,,,5.0
2826,66240.0,,,,,5.0
2827,66241.0,,,,1.0,
2828,66242.0,,,,4.0,
2829,66243.0,1.0,,,,
2830,66245.0,,,,,2.0
2831,66246.0,1.0,,,,
2832,66247.0,1.0,,,,
2833,66249.0,,,,,1.0
2834,66250.0,1.0,,,,
2835,66251.0,,,,1.0,
2836,66253.0,1.0,,,,
2837,66254.0,,,,1.0,
2838,66255.0,,,,3.0,
2839,66256.0,,,,2.0,
2840,66257.0,1.0,,,,
2841,66258.0,,,,,4.0
2842,66259.0,,,,,3.0
2843,66261.0,1.0,,,,
2844,66262.0,1.0,,,,
2845,66263.0,1.0,,,,
2846,66264.0,,,,1.0,
2847,66265.0,1.0,,,,
2848,66266.0,1.0,,,,
2849,66268.0,1.0,,,,
2850,66269.0,1.0,,,,
2851,66270.0,,,,,1.0
2852,66271.0,1.0,,,,
2853,66272.0,,,,,3.0
2854,66273.0,,,,4.0,
2855,66275.0,1.0,,,,
2856,66276.0,1.0,,,,
2857,66277.0,1.0,,,,
2858,66278.0,,,,1.0,
2859,66279.0,1.0,,,,
2860,66280.0,,,,,1.0
2861,66281.0,1.0,,,,
2862,66283.0,1.0,,,,
2863,66284.0,1.0,,,,
2864,66285.0,,,,,2.0
2865,66287.0,,,,,1.0
2866,66289.0,1.0,,,,
2867,66290.0,1.0,,,,
2868,66291.0,1.0,,,,
2869,66293.0,1.0,,,,
2870,66294.0,1.0,,,,
2871,66295.0,1.0,,,,
2872,66296.0,1.0,,,,
2873,66297.0,1.0,,,,
2874,66298.0,,,,1.0,
2875,66299.0,,,,,1.0
2876,66300.0,1.0,,,,
2877,66301.0,1.0,,,,
2878,66302.0,1.0,,,,
2879,66303.0,1.0,,,,
2880,66304.0,1.0,,,,
2881,66305.0,1.0,,,,
2882,66306.0,1.0,,,,
2883,66307.0,1.0,,,,
2884,66308.0,1.0,,,,
2885,66309.0,1.0,,,,
2886,66310.0,,,,,1.0
2887,66311.0,1.0,,9.0,,
2888,66312.0,1.0,,,,
2889,66317.0,1.0,,,,
2890,66319.0,1.0,,,,
2891,66320.0,1.0,,,,
2892,66321.0,1.0,,,,
2893,66322.0,1.0,,,,
2894,66323.0,,,,1.0,
2895,66325.0,1.0,,,,
2896,66326.0,1.0,,,,
2897,66327.0,,,,1.0,
2898,66328.0,,,,,2.0
2899,66331.0,1.0,,,,
2900,66332.0,1.0,,,,
2901,66334.0,,,,2.0,
2902,66335.0,1.0,,,,
2903,66336.0,1.0,,,,
2904,66338.0,1.0,,,,
2905,66339.0,,,,2.0,
2906,66341.0,1.0,,,,
2907,66342.0,1.0,,,,
2908,66343.0,1.0,,,,
2909,66345.0,,,,,1.0
2910,66346.0,1.0,,,,
2911,66347.0,1.0,,,,
2912,66348.0,1.0,,,,
2913,66349.0,,,,,5.0
2914,66350.0,,,,4.0,
2915,66351.0,1.0,,,,
2916,66352.0,,,,3.0,
2917,66355.0,,,,,1.0
2918,66357.0,,,,1.0,
2919,66358.0,1.0,,,,
2920,66362.0,1.0,,,,
2921,66366.0,1.0,,,,
2922,66369.0,1.0,,,,
2923,66371.0,1.0,,,,
2924,66373.0,1.0,,,,
2925,66375.0,,,9.0,,
2926,66377.0,1.0,,9.0,,
2927,66378.0,1.0,,,,
2928,66381.0,1.0,,,,
2929,66382.0,,,,4.0,
2930,66384.0,1.0,,,,
2931,66385.0,1.0,,,,
2932,66386.0,,,,2.0,
2933,66389.0,1.0,,,,
2934,66391.0,1.0,,,,
2935,66392.0,,,,,5.0
2936,66393.0,1.0,,,,
2937,66395.0,,,,,5.0
2938,66396.0,,,,,5.0
2939,66397.0,1.0,,,,
2940,66398.0,1.0,,,,
2941,66399.0,1.0,,,,
2942,66402.0,1.0,,,,
2943,66404.0,1.0,,,,
2944,66405.0,1.0,,,,
2945,66409.0,1.0,,,,
2946,66410.0,1.0,,,,
2947,66412.0,,,,1.0,
2948,66416.0,1.0,,,,
2949,66418.0,,,,,5.0
2950,66420.0,,,,,5.0
2951,66421.0,,,,,4.0
2952,66422.0,1.0,,,,
2953,66424.0,,,,4.0,
2954,66425.0,1.0,,,,
2955,66427.0,1.0,,,,
2956,66429.0,,,,2.0,
2957,66431.0,1.0,,,,
2958,66434.0,,,,4.0,
2959,66436.0,,,,,1.0
2960,66438.0,,,,2.0,
2961,66439.0,,,,5.0,
2962,66441.0,,,,,1.0
2963,66442.0,1.0,,,,
2964,66443.0,,,,1.0,
2965,66444.0,1.0,,,,
2966,66447.0,1.0,,,,
2967,66448.0,,,,,5.0
2968,66449.0,,,,,1.0
2969,66451.0,,,,3.0,
2970,66453.0,,,,,5.0
2971,66454.0,1.0,,,,
2972,66456.0,1.0,,,,
2973,66457.0,,,,3.0,
2974,66458.0,1.0,,,,
2975,66459.0,,,,3.0,
2976,66460.0,1.0,,,,
2977,66462.0,1.0,,,,
2978,66464.0,,,,4.0,
2979,66465.0,1.0,,,,
2980,66467.0,1.0,,,,
2981,66469.0,1.0,,,,
2982,66470.0,,,,3.0,
2983,66472.0,1.0,,,,
2984,66473.0,1.0,,,,
2985,66474.0,1.0,,,,
2986,66475.0,,,,,1.0
2987,66476.0,1.0,,,,
2988,66477.0,,,,1.0,
2989,66478.0,,,,4.0,
2990,66480.0,,,,3.0,
2991,66481.0,,,,3.0,
2992,66483.0,1.0,,,,
2993,66485.0,1.0,,,,
2994,66487.0,1.0,,,,
2995,66490.0,1.0,,,,
2996,66491.0,1.0,,,,
2997,66492.0,,,,5.0,
2998,66493.0,1.0,,,,
2999,66494.0,1.0,,,,
3000,66495.0,,,,1.0,
3001,66497.0,1.0,,,,
3002,66498.0,1.0,,,,
3003,66499.0,1.0,,,,
3004,66500.0,,,,,1.0
3005,66502.0,1.0,,,,
3006,66503.0,1.0,,,,
3007,66504.0,1.0,,,,
3008,66505.0,,,,2.0,
3009,66506.0,1.0,,,,
3010,66507.0,1.0,,,,
3011,66508.0,1.0,,,,
3012,66509.0,1.0,,,,
3013,66511.0,,,,1.0,
3014,66513.0,,,,,1.0
3015,66514.0,1.0,,,,
3016,66515.0,,,,,5.0
3017,66518.0,1.0,,,,
3018,66520.0,1.0,,,,
3019,66522.0,1.0,,,,
3020,66523.0,1.0,,,,
3021,66524.0,1.0,,,,
3022,66525.0,1.0,,,,
3023,66527.0,1.0,,,,
3024,66528.0,,,9.0,,
3025,66531.0,1.0,,,,
3026,66532.0,,,,,5.0
3027,66533.0,1.0,,,,
3028,66535.0,,,,,1.0
3029,66536.0,,,,1.0,
3030,66537.0,1.0,,,,
3031,66538.0,1.0,,,,
3032,66541.0,1.0,,,,
3033,66542.0,1.0,,,,
3034,66543.0,1.0,,,,
3035,66544.0,1.0,,,,
3036,66547.0,1.0,,,,
3037,66550.0,1.0,,,,
3038,66551.0,1.0,,,,
3039,66552.0,,,,9.0,
3040,66553.0,,,,3.0,
3041,66554.0,1.0,,,,
3042,66556.0,1.0,,,,
3043,66557.0,,,,5.0,
3044,66558.0,1.0,,,,
3045,66559.0,,,,5.0,
3046,66561.0,,,,1.0,
3047,66562.0,1.0,,,,
3048,66563.0,1.0,,,,
3049,66564.0,1.0,,,,
3050,66565.0,1.0,,,,
3051,66566.0,,,,,3.0
3052,66568.0,1.0,,,,
3053,66569.0,,,,3.0,
3054,66570.0,,,,,1.0
3055,66571.0,1.0,,,,
3056,66573.0,,,,1.0,
3057,66575.0,1.0,,,,
3058,66576.0,1.0,,,,
3059,66578.0,,,,4.0,
3060,66579.0,,,,,1.0
3061,66581.0,,,,,5.0
3062,66582.0,,,,,5.0
3063,66583.0,,,,4.0,
3064,66584.0,1.0,,,,
3065,66585.0,,,,,1.0
3066,66586.0,1.0,,,,
3067,66587.0,,,,2.0,
3068,66589.0,1.0,,,,
3069,66591.0,1.0,,,,
3070,66593.0,,,,4.0,
3071,66594.0,,,,4.0,
3072,66595.0,1.0,,9.0,,
3073,66597.0,,,,4.0,
3074,66598.0,1.0,,,,
3075,66599.0,1.0,,,,
3076,66600.0,1.0,,,,
3077,66602.0,1.0,,,,
3078,66603.0,1.0,,,,
3079,66607.0,,,,3.0,
3080,66608.0,,,,,1.0
3081,66609.0,1.0,,,,
3082,66611.0,,,,3.0,
3083,66612.0,,,,1.0,
3084,66614.0,1.0,,,,
3085,66615.0,1.0,,,,
3086,66619.0,1.0,,,,
3087,66620.0,1.0,,,,
3088,66623.0,,,,,1.0
3089,66627.0,1.0,,,,
3090,66628.0,1.0,,,,
3091,66630.0,,,,,1.0
3092,66631.0,1.0,,,,
3093,66632.0,1.0,,,,
3094,66633.0,,,,,5.0
3095,66635.0,,,,,1.0
3096,66636.0,1.0,,,,
3097,66640.0,1.0,,,,
3098,66641.0,1.0,,,,
3099,66642.0,1.0,,,,
3100,66643.0,,,,,3.0
3101,66644.0,1.0,,,,
3102,66645.0,,,,,5.0
3103,66646.0,1.0,,,,
3104,66647.0,1.0,,,,
3105,66649.0,1.0,,,,
3106,66650.0,1.0,,,,
3107,66652.0,1.0,,,,
3108,66653.0,1.0,,,,
3109,66654.0,1.0,,,,
3110,66655.0,,,,,5.0
3111,66656.0,,,,1.0,
3112,66657.0,1.0,,,,
3113,66658.0,,,,,5.0
3114,66660.0,1.0,,,,
3115,66661.0,1.0,,,,
3116,66662.0,1.0,,,,
3117,66663.0,,,,,5.0
3118,66665.0,1.0,,,,
3119,66668.0,1.0,,,,
3120,66669.0,1.0,,,,
3121,66670.0,,,,,1.0
3122,66671.0,,,,2.0,
3123,66672.0,,,,5.0,
3124,66673.0,,,,3.0,
3125,66674.0,1.0,,,,
3126,66677.0,,,,3.0,
3127,66678.0,1.0,,,,
3128,66679.0,,,,,4.0
3129,66680.0,1.0,,,,
3130,66681.0,1.0,,,,
3131,66683.0,1.0,,,,
3132,66684.0,,,,,5.0
3133,66685.0,,,,1.0,
3134,66686.0,1.0,,,,
3135,66687.0,,,,2.0,
3136,66688.0,1.0,,,,
3137,66689.0,,,,1.0,
3138,66690.0,,,,2.0,
3139,66693.0,,,,,4.0
3140,66695.0,1.0,,,,
3141,66697.0,1.0,,,,
3142,66698.0,1.0,,,,
3143,66699.0,1.0,,,,
3144,66701.0,,,,1.0,
3145,66702.0,1.0,,,,
3146,66704.0,1.0,,,,
3147,66707.0,,,,5.0,
3148,66708.0,1.0,,,,
3149,66709.0,1.0,,,,
3150,66710.0,,,,,1.0
3151,66712.0,,,,,5.0
3152,66713.0,,,9.0,,
3153,66714.0,,,,5.0,
3154,66715.0,1.0,,,,
3155,66716.0,1.0,,,,
3156,66717.0,,,,4.0,
3157,66718.0,1.0,,,,
3158,66720.0,1.0,,,,
3159,66721.0,,,,,3.0
3160,66722.0,1.0,,,,
3161,66723.0,1.0,,,,
3162,66724.0,1.0,,,,
3163,66725.0,1.0,,,,
3164,66726.0,1.0,,,,
3165,66728.0,,,,,1.0
3166,66729.0,1.0,,,,
3167,66731.0,1.0,,,,
3168,66732.0,,,,,1.0
3169,66733.0,1.0,,,,
3170,66734.0,,,,,2.0
3171,66735.0,1.0,,,,
3172,66736.0,,,,,4.0
3173,66737.0,,,,4.0,
3174,66738.0,,,,5.0,
3175,66741.0,1.0,,,,
3176,66743.0,,,,1.0,
3177,66744.0,1.0,,,,
3178,66745.0,,,,5.0,
3179,66746.0,1.0,,,,
3180,66747.0,1.0,,,,
3181,66748.0,1.0,,,,
3182,66749.0,1.0,,,,
3183,66750.0,,,,1.0,
3184,66752.0,1.0,,,,
3185,66754.0,1.0,,,,
3186,66755.0,,,,1.0,
3187,66757.0,,,,,1.0
3188,66758.0,1.0,,,,
3189,66759.0,1.0,,,,
3190,66760.0,1.0,,,,
3191,66762.0,1.0,,,,
3192,66763.0,1.0,,,,
3193,66765.0,1.0,,,,
3194,66766.0,1.0,,,,
3195,66769.0,1.0,,,,
3196,66770.0,1.0,,,,
3197,66771.0,,,,3.0,
3198,66773.0,,,9.0,,
3199,66774.0,,,,4.0,
3200,66777.0,,,,1.0,
3201,66779.0,,,,,5.0
3202,66781.0,,,,1.0,
3203,66782.0,1.0,,,,
3204,66785.0,,,,,1.0
3205,66786.0,,,,,3.0
3206,66788.0,,,,5.0,
3207,66789.0,1.0,,,,
3208,66791.0,1.0,,,,
3209,66793.0,1.0,,,,
3210,66795.0,1.0,,,,
3211,66796.0,1.0,,,,
3212,66797.0,1.0,,,,
3213,66798.0,,,,2.0,
3214,66802.0,1.0,,,,
3215,66803.0,1.0,,,,
3216,66804.0,1.0,,,,
3217,66806.0,,,,,4.0
3218,66807.0,,,,,1.0
3219,66808.0,1.0,,,,
3220,66809.0,,,,1.0,
3221,66810.0,1.0,,,,
3222,66811.0,,,,,1.0
3223,66812.0,1.0,,,,
3224,66814.0,1.0,,,,
3225,66817.0,1.0,,,,
3226,66819.0,1.0,,,,
3227,66821.0,,,,1.0,
3228,66822.0,,,,,1.0
3229,66824.0,,,,4.0,
3230,66826.0,1.0,,,,
3231,66828.0,1.0,,,,
3232,66830.0,,,,,4.0
3233,66832.0,1.0,,,,
3234,66833.0,,,,1.0,
3235,66834.0,1.0,,9.0,,
3236,66835.0,1.0,,,,
3237,66836.0,1.0,,,,
3238,66837.0,1.0,,,,
3239,66838.0,1.0,,,,
3240,66839.0,,,,,1.0
3241,66844.0,1.0,,,,
3242,66847.0,,,,,5.0
3243,66848.0,1.0,,,,
3244,66850.0,,,,3.0,
3245,66851.0,1.0,,,,
3246,66854.0,1.0,,,,
3247,66855.0,1.0,,,,
3248,66857.0,,,,,3.0
3249,66860.0,,,,5.0,
3250,66861.0,1.0,,,,
3251,66863.0,1.0,,,,
3252,66864.0,1.0,,,,
3253,66865.0,,,,3.0,
3254,66867.0,,,,2.0,
3255,66869.0,1.0,,,,
3256,66870.0,,,,5.0,
3257,66871.0,1.0,,,,
3258,66872.0,,,,,5.0
3259,66873.0,1.0,,,,
3260,66874.0,1.0,,,,
3261,66875.0,,,,,1.0
3262,66876.0,1.0,,,,
3263,66877.0,1.0,,,,
3264,66878.0,,,,3.0,
3265,66879.0,1.0,,,,
3266,66880.0,1.0,,,,
3267,66881.0,,,,,4.0
3268,66882.0,,,,5.0,
3269,66883.0,1.0,,,,
3270,66884.0,1.0,,,,
3271,66885.0,1.0,,,,
3272,66889.0,1.0,,,,
3273,66890.0,,,,4.0,
3274,66891.0,1.0,,,,
3275,66893.0,1.0,,,,
3276,66896.0,1.0,,,,
3277,66897.0,1.0,,,,
3278,66898.0,1.0,,,,
3279,66901.0,1.0,,,,
3280,66902.0,1.0,,,,
3281,66903.0,1.0,,,,
3282,66904.0,1.0,,,,
3283,66905.0,,,,,1.0
3284,66907.0,,,,,5.0
3285,66908.0,1.0,,,,
3286,66909.0,1.0,,,,
3287,66911.0,1.0,,,,
3288,66912.0,1.0,,,,
3289,66914.0,,,,,1.0
3290,66915.0,1.0,,,,
3291,66918.0,1.0,,,,
3292,66919.0,,,,5.0,
3293,66920.0,1.0,,,,
3294,66921.0,1.0,,,,
3295,66922.0,1.0,,,,
3296,66923.0,,,,,4.0
3297,66924.0,,,,4.0,
3298,66925.0,1.0,,,,
3299,66926.0,1.0,,,,
3300,66927.0,,,,4.0,
3301,66928.0,,,,,1.0
3302,66929.0,1.0,,,,
3303,66930.0,,,,1.0,
3304,66931.0,1.0,,,,
3305,66932.0,1.0,,,,
3306,66933.0,,,,,1.0
3307,66934.0,,,,,5.0
3308,66936.0,,,,,2.0
3309,66937.0,,8.0,,,
3310,66938.0,,,,,1.0
3311,66939.0,,,,3.0,
3312,66940.0,,,,3.0,
3313,66941.0,,,,5.0,
3314,66942.0,1.0,,,,
3315,66943.0,1.0,,,,
3316,66944.0,1.0,,,,
3317,66945.0,,,,1.0,
3318,66946.0,1.0,,,,
3319,66947.0,,,,5.0,
3320,66948.0,,,,,4.0
3321,66949.0,1.0,,9.0,,
3322,66950.0,1.0,,,,
3323,66954.0,1.0,,,,
3324,66955.0,,,,4.0,
3325,66956.0,1.0,,,,
3326,66957.0,1.0,,,,
3327,66958.0,1.0,8.0,9.0,,
3328,66959.0,,,,1.0,
3329,66961.0,,,,,1.0
3330,66963.0,1.0,,,,
3331,66964.0,1.0,,,,
3332,66966.0,,,,4.0,
3333,66967.0,,,,1.0,
3334,66970.0,,,,5.0,
3335,66973.0,1.0,,,,
3336,66974.0,1.0,,,,
3337,66975.0,,,,3.0,
3338,66976.0,,,,5.0,
3339,66979.0,,,,,2.0
3340,66981.0,1.0,,,,
3341,66982.0,1.0,,,,
3342,66984.0,1.0,,,,
3343,66985.0,,,,2.0,
3344,66988.0,1.0,,,,
3345,66990.0,1.0,,,,
3346,66991.0,,,,,2.0
3347,66993.0,,,,1.0,
3348,66994.0,,,,1.0,
3349,66995.0,1.0,,,,
3350,66996.0,1.0,,,,
3351,66997.0,1.0,,,,
3352,66999.0,1.0,,,,
3353,67000.0,1.0,,,,
3354,67001.0,1.0,,,,
3355,67002.0,1.0,,,,
3356,67003.0,1.0,,,,
3357,67005.0,1.0,,,,
3358,67007.0,,,,,1.0
3359,67008.0,1.0,,,,
3360,67009.0,1.0,,,,
3361,67011.0,1.0,,,,
3362,67012.0,,,,,3.0
3363,67014.0,1.0,,,,
3364,67015.0,1.0,,,,
3365,67020.0,1.0,,,,
3366,67021.0,1.0,,,,
3367,67022.0,1.0,,,,
3368,67023.0,1.0,,,,
3369,67024.0,1.0,,,,
3370,67025.0,,,,1.0,
3371,67026.0,,,,3.0,
3372,67027.0,,,,2.0,
3373,67031.0,1.0,,,,
3374,67032.0,1.0,,,,
3375,67034.0,,,,2.0,
3376,67036.0,,,,1.0,
3377,67037.0,,,,1.0,
3378,67039.0,1.0,,,,
3379,67040.0,,,,1.0,
3380,67041.0,1.0,,,,
3381,67043.0,1.0,,,,
3382,67044.0,1.0,,,,
3383,67046.0,1.0,,,,
3384,67047.0,,,,3.0,
3385,67048.0,1.0,,9.0,,
3386,67049.0,1.0,,,,
3387,67051.0,1.0,,,,
3388,67052.0,1.0,,,,
3389,67053.0,,,,2.0,
3390,67055.0,1.0,,,,
3391,67056.0,,,,,3.0
3392,67058.0,1.0,,,,
3393,67059.0,1.0,,,,
3394,67060.0,1.0,,,,
3395,67061.0,1.0,,,,
3396,67063.0,1.0,,,,
3397,67064.0,1.0,,,,
3398,67065.0,1.0,,9.0,,
3399,67066.0,1.0,,,,
3400,67067.0,,,,1.0,
3401,67068.0,1.0,,,,
3402,67069.0,1.0,,,,
3403,67070.0,1.0,,,,
3404,67071.0,1.0,,,,
3405,67073.0,1.0,,,,
3406,67074.0,,,,3.0,
3407,67075.0,1.0,,,,
3408,67078.0,1.0,,,,
3409,67079.0,1.0,,,,
3410,67081.0,,,,1.0,
3411,67082.0,,,,5.0,
3412,67083.0,1.0,,,,
3413,67085.0,1.0,,,,
3414,67087.0,1.0,,,,
3415,67088.0,1.0,,,,
3416,67089.0,1.0,,,,
3417,67091.0,,,,3.0,
3418,67092.0,1.0,,,,
3419,67094.0,1.0,,,,
3420,67095.0,1.0,,,,
3421,67098.0,1.0,,,,
3422,67100.0,1.0,,9.0,,
3423,67102.0,1.0,,,,
3424,67105.0,,,,4.0,
3425,67106.0,,,,4.0,
3426,67107.0,1.0,,,,
3427,67109.0,,,,5.0,
3428,67112.0,,,,5.0,
3429,67113.0,1.0,,,,
3430,67115.0,,,,3.0,
3431,67116.0,,,,3.0,
3432,67117.0,1.0,,,,
3433,67118.0,1.0,,,,
3434,67119.0,1.0,,,,
3435,67120.0,,,,,5.0
3436,67121.0,,,,,4.0
3437,67122.0,1.0,,,,
3438,67123.0,1.0,8.0,,,
3439,67126.0,1.0,,,,
3440,67127.0,1.0,,,,
3441,67128.0,1.0,,,,
3442,67129.0,1.0,,,,
3443,67132.0,1.0,,,,
3444,67133.0,,,,4.0,
3445,67134.0,,,,4.0,
3446,67135.0,,,9.0,,
3447,67137.0,,,,3.0,
3448,67140.0,1.0,,,,
3449,67141.0,1.0,,,,
3450,67143.0,,,,1.0,
3451,67144.0,,,,,3.0
3452,67148.0,,,,2.0,
3453,67149.0,1.0,,,,
3454,67153.0,1.0,,,,
3455,67157.0,,,,,1.0
3456,67158.0,,,,1.0,
3457,67159.0,,,,,1.0
3458,67160.0,1.0,,,,
3459,67161.0,1.0,,,,
3460,67164.0,,,,,5.0
3461,67165.0,1.0,,,,
3462,67169.0,1.0,,,,
3463,67170.0,,,,5.0,
3464,67171.0,1.0,,,,
3465,67173.0,1.0,,,,
3466,67174.0,1.0,,,,
3467,67175.0,1.0,,,,
3468,67176.0,1.0,,,,
3469,67177.0,1.0,,,,
3470,67179.0,1.0,,,,
3471,67180.0,1.0,,,,
3472,67181.0,1.0,,,,
3473,67182.0,1.0,,,,
3474,67183.0,1.0,,,,
3475,67184.0,,,,5.0,
3476,67185.0,,,,,1.0
3477,67187.0,,,,3.0,
3478,67188.0,1.0,,,,
3479,67189.0,,,,,1.0
3480,67190.0,1.0,,,,
3481,67191.0,1.0,,,,
3482,67192.0,1.0,,,,
3483,67193.0,1.0,,,,
3484,67194.0,,,9.0,,
3485,67195.0,1.0,,,,
3486,67197.0,1.0,,,,
3487,67198.0,1.0,,,,
3488,67199.0,1.0,,,,
3489,67200.0,1.0,,,,
3490,67201.0,1.0,,,,
3491,67203.0,1.0,,,,
3492,67204.0,1.0,,,,
3493,67208.0,1.0,,,,
3494,67209.0,1.0,,,,
3495,67210.0,,,9.0,,
3496,67212.0,1.0,,,,
3497,67214.0,1.0,,,,
3498,67215.0,,,,3.0,
3499,67217.0,,,,1.0,
3500,67219.0,1.0,,,,
3501,67220.0,1.0,,,,
3502,67221.0,1.0,,,,
3503,67222.0,1.0,,,,
3504,67223.0,,,,,1.0
3505,67225.0,1.0,,,,
3506,67226.0,,,9.0,,
3507,67227.0,1.0,,,,
3508,67228.0,,,,,5.0
3509,67229.0,1.0,,,,
3510,67230.0,1.0,,,,
3511,67231.0,1.0,,,,
3512,67232.0,1.0,,,,
3513,67234.0,,,,4.0,
3514,67236.0,,,,1.0,
3515,67237.0,,,,1.0,
3516,67238.0,,,,,5.0
3517,67239.0,,,,1.0,
3518,67241.0,1.0,,,,
3519,67243.0,1.0,,,,
3520,67244.0,1.0,,,,
3521,67245.0,,,,,1.0
3522,67246.0,1.0,,,,
3523,67248.0,,,,4.0,
